Callnumber;Barcode;Title;Year;Location
LWB: 525.5 FOXA;HV116535;Sams teach yourself Visual Basic 2012 in 24 hours;2012;Bibliotheek Leeuwenburg
LWB: 525.5 GERZ;HV068408;Visual C# 2008;2008;Bibliotheek Leeuwenburg
LWB: 525.5 GIFT;HV113881;Python for Unix and Linux system administration;2008;Bibliotheek Leeuwenburg
LWB: 525.5 HERG;TM049134;Werken met Visual Basic;1991;Bibliotheek Leeuwenburg
LWB: 525.5 HORS 1;HV016509;Core Java;2003;Bibliotheek Leeuwenburg
LWB: 525.5 HORS 2;HV019939;Core Java;2002;Bibliotheek Leeuwenburg
LWB: 525.5 JAVA;HV012285;Java Swing;2002;Bibliotheek Leeuwenburg
LWB: 525.5 JAVA;HV052133;The Java developer's guide to Eclipse;2005;Bibliotheek Leeuwenburg
LWB: 525.5 JAVA;HV011138;Java Swing;2002;Bibliotheek Leeuwenburg
LWB: 525.5 JOOL;TM019779;Minicursus Visual Basic 4.0;1997;Bibliotheek Leeuwenburg
LWB: 525.5 JUNG;HV090492;Beginning Lua programming;2007;Bibliotheek Leeuwenburg
LWB: 525.5 KELL;HV103241;De programmeertaal C;2009;Bibliotheek Leeuwenburg
LWB: 525.5 KELL;HV092471;De programmeertaal C;2009;Bibliotheek Leeuwenburg
LWB: 525.5 KERN;TM041103;C handboek;1990;Bibliotheek Leeuwenburg
LWB: 525.5 LAAN;HV134343;Aan de slag met C++;2012;Bibliotheek Leeuwenburg
LWB: 525.5 LAAN;HV060125;Datastructuren in Java;2008;Bibliotheek Leeuwenburg
LWB: 525.5 LAAN;HV084644;En dan is er... Java;2007;Bibliotheek Leeuwenburg
LWB: 525.5 LAAN;HV076692;Softwareontwikkeling met UML en JAVA;2007;Bibliotheek Leeuwenburg
LWB: 525.5 LAFO;HV015758;Object-oriented programming in C++;2002;Bibliotheek Leeuwenburg
LWB: 525.5 LAFO;HV015757;Object-oriented programming in C++;2002;Bibliotheek Leeuwenburg
LWB: 525.5 LANS;HV042871;Het SQL leerboek;2006;Bibliotheek Leeuwenburg
LWB: 525.5 LANS;HV076673;SQL voor MySQL-ontwikkelaars;2007;Bibliotheek Leeuwenburg
LWB: 525.5 LI;HV050776;Beginning J2ME: from novice to professional;2005;Bibliotheek Leeuwenburg
LWB: 525.5 LI;HV050777;Beginning J2ME: from novice to professional;2005;Bibliotheek Leeuwenburg
LWB: 525.5 LIAN;HV043124;Introduction to Java programming;2007;Bibliotheek Leeuwenburg
LWB: 525.5 LIAN;HV043123;Introduction to Java programming;2007;Bibliotheek Leeuwenburg
LWB: 525.5 LIPO;HV107041;Learn you a Haskell for great good!;2011;Bibliotheek Leeuwenburg
LWB: 525.5 LIPP;TM004948;Leerboek C++;1992;Bibliotheek Leeuwenburg
LWB: 525.5 LIPP;TM044609;Programmeren in C++;1992;Bibliotheek Leeuwenburg
LWB: 525.5 LIPP;TM040858;Programmeren in C++;1992;Bibliotheek Leeuwenburg
LWB: 525.5 LISC;HV052489;C++ in a nutshell;2003;Bibliotheek Leeuwenburg
LWB: 525.5 LISC;HV052487;C++ in a nutshell;2003;Bibliotheek Leeuwenburg
LWB: 525.5 LUNN;HV056329;Software engineering met UML;2004;Bibliotheek Leeuwenburg
LWB: 525.5 MACK;TM026683;Werken met Visual Basic 4;1996;Bibliotheek Leeuwenburg
LWB: 525.5 MART;HV116371;Python in a nutshell;2006;Bibliotheek Leeuwenburg
LWB: 525.5 MESM;TM046088;Pascal en PSD's;1989;Bibliotheek Leeuwenburg
LWB: 525.5 MOER;HV084663;In zee met C;2007;Bibliotheek Leeuwenburg
LWB: 525.5 MOOC;HV109197;Essential ActionScript 3.0;2007;Bibliotheek Leeuwenburg
LWB: 525.5 MUEL;HV076958;VBA voor dummies;2008;Bibliotheek Leeuwenburg
LWB: 525.5 NIEL;HV086547;SQL server 2005;2007;Bibliotheek Leeuwenburg
LWB: 525.5 NIEM;TM022073;Exploring Java;1996;Bibliotheek Leeuwenburg
LWB: 525.5 OBEL;HV061072;Visual Basic 2008;2008;Bibliotheek Leeuwenburg
LWB: 525.5 ODER;HV107042;Programming in Scala;2010;Bibliotheek Leeuwenburg
LWB: 525.5 OSUL;HV107037;Real world Haskell;2009;Bibliotheek Leeuwenburg
LWB: 525.5 POLL;HV107138;Beginning scala;2009;Bibliotheek Leeuwenburg
LWB: 525.5 RATH;HV113443;Clojure in action;2012;Bibliotheek Leeuwenburg
LWB: 525.5 RAYM;HV001691;The cathedral and the bazaar;2001;Bibliotheek Leeuwenburg
LWB: 525.5 ROGE;TM049364;Inleiding Prolog;1987;Bibliotheek Leeuwenburg
LWB: 525.5 SAVI;HV037037;Java;2005;Bibliotheek Leeuwenburg
LWB: 525.5 SEDG;TM022528;Algorithms in C;1990;Bibliotheek Leeuwenburg
LWB: 525.5 SHAR;HV016049;Programmeercursus Microsoft Visual C# .NET;2002;Bibliotheek Leeuwenburg
LWB: 525.5 SPIN;HV003786;Code reading;2003;Bibliotheek Leeuwenburg
LWB: 525.5 STEP;HV116536;Visual Basic 2012;2012;Bibliotheek Leeuwenburg
LWB: 525.5 STRO;HV100297;Programming;2008;Bibliotheek Leeuwenburg
LWB: 525.5 TATE;HV107048;Seven languages in seven weeks;2010;Bibliotheek Leeuwenburg
LWB: 525.5 WARM;HV121539;Praktisch UML;2011;Bibliotheek Leeuwenburg
LWB: 525.5 WARM;HV121608;Praktisch UML;2011;Bibliotheek Leeuwenburg
LWB: 525.5 WEIS;TM022537;Data structures and algorithm analysis in C++;1993;Bibliotheek Leeuwenburg
LWB: 525.5 WINK;HV010856;Aan de slag met SQL;2000;Bibliotheek Leeuwenburg
LWB: 525.5 WINK;HV009197;Het C++ boek voor C-programmeurs;1997;Bibliotheek Leeuwenburg
LWB: 525.5 WINS;HV009199;On to Java2;2001;Bibliotheek Leeuwenburg
LWB: 525.5 ZUKO;HV016904;Definitive guide to Swing for Java 2;2000;Bibliotheek Leeuwenburg
LWB: 525.6 BERT;TM020415;PC underground;1995;Bibliotheek Leeuwenburg
LWB: 525.7 ART;TM009802;The art of human-computer interface design;1990;Bibliotheek Leeuwenburg
LWB: 525.7 BENY;HV133972;Designing interactive systems;2010;Bibliotheek Leeuwenburg
LWB: 525.7 CHU;HV112246;Code in the cloud;2011;Bibliotheek Leeuwenburg
LWB: 525.7 COLB;HV132194;Simple and usable web, mobile, and interaction design;2011;Bibliotheek Leeuwenburg
LWB: 525.7 COOP;HV052519;The inmates are running the asylum;2004;Bibliotheek Leeuwenburg
LWB: 525.7 COOP;HV110042;About face 3;2007;Bibliotheek Leeuwenburg
LWB: 525.7 DAWE;HV062650;Analog in, digital out;2007;Bibliotheek Leeuwenburg
LWB: 525.7 HAND;HV112437;The handbook of human-machine interaction;2011;Bibliotheek Leeuwenburg
LWB: 525.7 HARS;LW006755;Effectief GUI-ontwerp;1999;Bibliotheek Leeuwenburg
LWB: 525.7 HOOB;HV119936;Designing mobile interfaces;2011;Bibliotheek Leeuwenburg
LWB: 525.7 HUMA;HV131862;Human centred automation;2011;Bibliotheek Leeuwenburg
LWB: 525.7 IMAZ;HV100043;Designing with blends;2007;Bibliotheek Leeuwenburg
LWB: 525.7 IMAZ;HV067695;Designing with blends;2007;Bibliotheek Leeuwenburg
LWB: 525.7 JOHN;HV113924;Designing with the mind in mind;2010;Bibliotheek Leeuwenburg
LWB: 525.7 LAUE;HV051207;User interface design;2005;Bibliotheek Leeuwenburg
LWB: 525.7 LAZA;HV121213;Research methods in human-computer interaction;2010;Bibliotheek Leeuwenburg
LWB: 525.7 LE;HV030541;User interface design;2003;Bibliotheek Leeuwenburg
LWB: 525.7 LEVE;HV096144;Usability engineering;2008;Bibliotheek Leeuwenburg
LWB: 525.7 LOVE;HV042858;Understanding mobile human-computer interaction;2005;Bibliotheek Leeuwenburg
LWB: 525.7 MACK;HV098984;The human-dimensions of human-computer interaction;2008;Bibliotheek Leeuwenburg
LWB: 525.7 MOGG;HV062772;Designing interactions;2007;Bibliotheek Leeuwenburg
LWB: 525.7 NEIL;HV119935;Mobile design pattern gallery;2012;Bibliotheek Leeuwenburg
LWB: 525.7 RUBI;HV111467;Handbook of usability testing;2008;Bibliotheek Leeuwenburg
LWB: 525.7 SAFF;HV100678;Designing for interaction;2009;Bibliotheek Leeuwenburg
LWB: 525.7 SHAR;HV097718;Interaction design;2007;Bibliotheek Leeuwenburg
LWB: 525.7 SHNE;HV014191;Designing the user interface;2005;Bibliotheek Leeuwenburg
LWB: 525.7 SNYD;HV112294;Paper prototyping;2003;Bibliotheek Leeuwenburg
LWB: 525.7 TEEN;HV079621;Human-computer interaction: developing effective organizational information systems;2007;Bibliotheek Leeuwenburg
LWB: 525.7 USER;HV097717;User interface design and evaluation;2005;Bibliotheek Leeuwenburg
LWB: 525.7 WEIN;HV125173;100 things every designer needs to know about people;2011;Bibliotheek Leeuwenburg
LWB: 525.7 XU;HV098843;Intelligent wearable interfaces;2008;Bibliotheek Leeuwenburg
LWB: 525.9 ADAM;HV133365;Fundamentals of game design;2010;Bibliotheek Leeuwenburg
LWB: 525.9 BATE;HV068116;21st century game design;2006;Bibliotheek Leeuwenburg
LWB: 525.9 BOUR;HV109398;Al for game developers;2004;Bibliotheek Leeuwenburg
LWB: 525.9 CRAW;HV099582;Chris Crawford on interactive storytelling;2005;Bibliotheek Leeuwenburg
LWB: 525.9 CRAW;HV100661;Chris Crawford on game design;2003;Bibliotheek Leeuwenburg
LWB: 525.9 DAVI;HV015984;Killer game programming in Java;2005;Bibliotheek Leeuwenburg
LWB: 525.9 DORM;HV112989;Engineering emergence;2012;Bibliotheek Leeuwenburg
LWB: 525.9 DUNN;HV113266;3D math primer for graphics and game development;2002;Bibliotheek Leeuwenburg
LWB: 525.9 FOX;HV040728;Game interface design;2005;Bibliotheek Leeuwenburg
LWB: 525.9 FULL;HV068180;Game design workshop;2008;Bibliotheek Leeuwenburg
LWB: 525.9 FUNG;HV014910;Artificial intelligence for computer games;2004;Bibliotheek Leeuwenburg
LWB: 525.9 GROO;HV113878;XNA 3.0 game programming recipes;2009;Bibliotheek Leeuwenburg
LWB: 525.9 HARB;HV113879;XNA Game Studio 4.0 for Xbox 360 developers;2012;Bibliotheek Leeuwenburg
LWB: 525.9 KOST;HV113290;A theory of fun for game design;2005;Bibliotheek Leeuwenburg
LWB: 525.9 MILL;HV055501;Artificial intelligence for games;2006;Bibliotheek Leeuwenburg
LWB: 525.9 MILL;HV063351;Game physics engine development;2007;Bibliotheek Leeuwenburg
LWB: 525.9 MOOR;HV084386;Introduction to the game industry;2006;Bibliotheek Leeuwenburg
LWB: 525.9 MORO;HV014806;Game development with ActionScript;2004;Bibliotheek Leeuwenburg
LWB: 525.9 MORR;HV014846;Games programmeren in 24 uur;2003;Bibliotheek Leeuwenburg
LWB: 525.9 NOVA;HV090057;Game development essentials;2008;Bibliotheek Leeuwenburg
LWB: 525.9 NOVA;HV097596;Game development essentials;2008;Bibliotheek Leeuwenburg
LWB: 525.9 OLUA;HV051209;Game design complete;2006;Bibliotheek Leeuwenburg
LWB: 525.9 OPEN;HV103378;Open source software en standaarden;2009;Bibliotheek Leeuwenburg
LWB: 525.9 PARR;HV112247;The definitive ANTLR reference;2007;Bibliotheek Leeuwenburg
LWB: 525.9 REED;HV113880;Learning XNA 4.0;2011;Bibliotheek Leeuwenburg
LWB: 525.9 SALE;HV085782;Rules of play;2004;Bibliotheek Leeuwenburg
LWB: 525.9 SCHE;HV133650;The art of game design;2008;Bibliotheek Leeuwenburg
LWB: 525.9 SILV;HV068115;Building XNA 2.0 games: a practical guide for independent game development;2008;Bibliotheek Leeuwenburg
LWB: 525.9 STED;HV090475;Open source en open standaarden;2009;Bibliotheek Leeuwenburg
LWB: 525.9 SWIN;HV103375;Game feel;2009;Bibliotheek Leeuwenburg
LWB: 525.9 THOR;HV076596;Introduction to C++ game programming;2007;Bibliotheek Leeuwenburg
LWB: 525.9 WILD;HV097777;Audio programming for interactive games;2004;Bibliotheek Leeuwenburg
LWB: 525.9PHIL;HV132181;The philosophy of computer games;2012;Bibliotheek Leeuwenburg
LWB: 527 POSL;HV098856;Ubiquitous computing;2009;Bibliotheek Leeuwenburg
LWB: 527 REND;TM048931;UnKnown-559169;;Bibliotheek Leeuwenburg
LWB: 527 SCHO;HV000885;ERP met Navision, een product van Microsoft Business Solutions;2004;Bibliotheek Leeuwenburg
LWB: 527 SCHO;HV000888;ERP met Navision, een product van Microsoft Business Solutions;2004;Bibliotheek Leeuwenburg
LWB: 527.1 FEIT;HV002049;Microsoft Office XP in 10 minuten;2001;Bibliotheek Leeuwenburg
LWB: 527.1 GARE;HV001268;Basisboek Office XP;2003;Bibliotheek Leeuwenburg
LWB: 527.1 MURR;HV122192;Discover logistics with SAP ERP;2009;Bibliotheek Leeuwenburg
LWB: 527.1 SCHE;HV154553;De praktijk van SAP ERP en IDES;2013;Bibliotheek Leeuwenburg
LWB: 527.2 GARD;TM045568;Visuele leermethode Word 6 voor Windows;1994;Bibliotheek Leeuwenburg
LWB: 527.2 JACO;HV089607;Basiscursus Word 2007;2007;Bibliotheek Leeuwenburg
LWB: 527.2 KNET;LW005562;Werkboek Microsoft Word 2000;2000;Bibliotheek Leeuwenburg
LWB: 527.2 RIET;TM043289;QuickStart WordPerfect 5.1;1990;Bibliotheek Leeuwenburg
LWB: 527.2 STED;TM027729;BASIC-programma's voor tekstverwerking en tekstanalyse;1983;Bibliotheek Leeuwenburg
LWB: 527.2 TYSO;HV060286;Word 2007;2007;Bibliotheek Leeuwenburg
LWB: 527.3 ACCE;HV109188;Access 2007;2007;Bibliotheek Leeuwenburg
LWB: 527.3 BOER;TM020716;Basiscursus Microsoft Access 2 voor Windows;1994;Bibliotheek Leeuwenburg
LWB: 527.3 BRUD;TM006250;Access 2 voor Windows;1995;Bibliotheek Leeuwenburg
LWB: 527.3 BRUD 4;TM009430;Access 2 voor Windows;1995;Bibliotheek Leeuwenburg
LWB: 527.3 BUNS;HV011040;Werkboek Access 2002;2004;Bibliotheek Leeuwenburg
LWB: 527.3 BUNS;LW007287;Microsoft Access 97;2001;Bibliotheek Leeuwenburg
LWB: 527.3 CONN;HV090035;Database systems;2010;Bibliotheek Leeuwenburg
LWB: 527.3 CONN;HV090034;Database systems;2010;Bibliotheek Leeuwenburg
LWB: 527.3 FEDD;HV084886;Access 2007 en VBA;2007;Bibliotheek Leeuwenburg
LWB: 527.3 GARC;HV060995;Database systems;2009;Bibliotheek Leeuwenburg
LWB: 527.3 HAAN;HV016554;Leerboek Oracle SQL;1998;Bibliotheek Leeuwenburg
LWB: 527.3 HEIJK;HV089619;Basiscursus Access 2007;2007;Bibliotheek Leeuwenburg
LWB: 527.3 HOFF;TM008518;Het complete MS Access 2.0 (NL) boek;1994;Bibliotheek Leeuwenburg
LWB: 527.3 ORAC;LW002224;Het Oracle XML handboek;2001;Bibliotheek Leeuwenburg
LWB: 527.3 PERR;TM049381;Werken met Oracle;1989;Bibliotheek Leeuwenburg
LWB: 527.3 PRAK;TM022302;Prakt?kboek Access 7.0;1996;Bibliotheek Leeuwenburg
LWB: 527.3 VIES;LW007115;Microsoft handboek Access 97;1997;Bibliotheek Leeuwenburg
LWB: 527.4 APPE;HV134786;Excel in de praktijk;2011;Bibliotheek Leeuwenburg
LWB: 527.4 BRUIJ;HV109350;Macro's en VBA in Excel 2007;2008;Bibliotheek Leeuwenburg
LWB: 527.4 BRUIJ;HV076674;Formules en functies in Excel 2007;2007;Bibliotheek Leeuwenburg
LWB: 527.4 EXCE;HV109446;Excel 2007 Basis (NL);2009;Bibliotheek Leeuwenburg
LWB: 527.4 GROE;TM020669;Basishandleiding Excel 7;1996;Bibliotheek Leeuwenburg
LWB: 527.4 HARR;HV017278;Minicursus Excel 2000;2000;Bibliotheek Leeuwenburg
LWB: 527.4 HEND;TM033624;Excel 2000;2000;Bibliotheek Leeuwenburg
LWB: 527.4 JACO;HV109212;Excel 2007 VBA;2009;Bibliotheek Leeuwenburg
LWB: 527.4 PERS;TM009619;Werken met Excel 5 voor Windows;1994;Bibliotheek Leeuwenburg
LWB: 527.4 ROCH;TM049347;De kleine Excel voor Windows gids;1992;Bibliotheek Leeuwenburg
LWB: 527.4 TOET;HV109171;Basiscursus Excel 2007;2007;Bibliotheek Leeuwenburg
LWB: 527.4 TOOR;HV002059;Basishandleiding Excel 2002;2002;Bibliotheek Leeuwenburg
LWB: 527.4 VLOO;HV070866;Excelmodellen voor financieel-economische informatie;2008;Bibliotheek Leeuwenburg
LWB: 527.5 BEAN;HV132202;3D animation essentials;2012;Bibliotheek Leeuwenburg
LWB: 527.5 BURG;HV112731;Principles of digital image processing;2009;Bibliotheek Leeuwenburg
LWB: 527.5 BURG;HV110445;Principles of digital image processing;2009;Bibliotheek Leeuwenburg
LWB: 527.5 CLOP;TM008231;Corel DRAW!;1992;Bibliotheek Leeuwenburg
LWB: 527.5 COUP;HV056258;Adobe Illustrator CS;2004;Bibliotheek Leeuwenburg
LWB: 527.5 CYGA;HV110410;An introduction to 3D computer vision techniques and algorithms;2009;Bibliotheek Leeuwenburg
LWB: 527.5 DRAW;TM048972;DrawPerfect naslag voor personal computers en PC-netwerken;1991;Bibliotheek Leeuwenburg
LWB: 527.5 GATT;HV015260;Getting it right in print;2004;Bibliotheek Leeuwenburg
LWB: 527.5 GEES;HV076959;Slimmer werken met InDesign CS3;2007;Bibliotheek Leeuwenburg
LWB: 527.5 GREE;HV063253;Processing;2007;Bibliotheek Leeuwenburg
LWB: 527.5 HANS;HV112296;New philosophy for new media;2004;Bibliotheek Leeuwenburg
LWB: 527.5 HOLL;HV051302;Pinnacle studio 10;2006;Bibliotheek Leeuwenburg
LWB: 527.5 HOLT;HV015075;Snelgids Pinnacle Studio Plus versie 9;2005;Bibliotheek Leeuwenburg
LWB: 527.5 HOLZ;HV111087;Special edition using Microsoft Office Visio 2007;2008;Bibliotheek Leeuwenburg
LWB: 527.5 JACO;HV089605;Basiscursus PowerPoint 2007;2007;Bibliotheek Leeuwenburg
LWB: 527.5 KERV;HV056341;Photoshop, Illustrator, Xpress, InDesign en Acrobat gecombineerd;2004;Bibliotheek Leeuwenburg
LWB: 527.5 NOBL;HV104520;Programming interactivity;2009;Bibliotheek Leeuwenburg
LWB: 527.5 REAS;HV063254;Processing: a programming handbook for visual designers and artists;2007;Bibliotheek Leeuwenburg
LWB: 527.5 REIS;HV060908;Photoshop CS3 for forensics professionals;2007;Bibliotheek Leeuwenburg
LWB: 527.5 ROBE;HV110043;Character animation;2007;Bibliotheek Leeuwenburg
LWB: 527.5 SHIF;HV068049;Learning Processing;2008;Bibliotheek Leeuwenburg
LWB: 527.5 SZEL;HV110437;Computer vision;2011;Bibliotheek Leeuwenburg
LWB: 527.5 WEMP;TM020794;Powerpoint 97;1997;Bibliotheek Leeuwenburg
LWB: 527.5 WOER;HV084282;Adobe Photoshop CS3;2007;Bibliotheek Leeuwenburg
LWB: 527.51 KERV;HV052850;Colormanagement;2004;Bibliotheek Leeuwenburg
LWB: 527.51 OLIJ;HV066905;Publisher 2007;2007;Bibliotheek Leeuwenburg
LWB: 527.52 ECDL;HV089039;ECDL compact;2006;Bibliotheek Leeuwenburg
LWB: 527.52 GROE;HV153961;Presenteren met Prezi;2013;Bibliotheek Leeuwenburg
LWB: 527.7 AUTO 2;HV010284;Autodesk inventor;2004;Bibliotheek Leeuwenburg
LWB: 527.7 BOEK;HV117914;AutoCAD 2013;2012;Bibliotheek Leeuwenburg
LWB: 527.7 BOEK;HV117915;AutoCAD 2013;2012;Bibliotheek Leeuwenburg
LWB: 527.7 BOEK;HV117912;AutoCAD 2012;2011;Bibliotheek Leeuwenburg
LWB: 527.7 BOOT;HV038770;Solid modeling met Autodesk Inventor;2006;Bibliotheek Leeuwenburg
LWB: 527.7 BRÄU;HV004570;Embedded robotics;2003;Bibliotheek Leeuwenburg
LWB: 527.7 BREE;HV116590;Productmodelleren met SolidWorks;2013;Bibliotheek Leeuwenburg
LWB: 527.7 CRAI;HV004509;Introduction to robotics;2005;Bibliotheek Leeuwenburg
LWB: 527.7 HOLL;HV050657;Designing mobile autonomous robots;2004;Bibliotheek Leeuwenburg
LWB: 527.7 HRYN;HV057117;Junkbots, bugbots, and bots on wheels;2002;Bibliotheek Leeuwenburg
LWB: 527.7 INDU;TM046427;Industrieroboter;1990;Bibliotheek Leeuwenburg
LWB: 527.7 IOVI;HV004505;PIC robotics;2004;Bibliotheek Leeuwenburg
LWB: 527.7 IWAN;HV039621;OPC;2006;Bibliotheek Leeuwenburg
LWB: 527.7 KAPT;HV043484;Automatiseren van productieprocessen;2006;Bibliotheek Leeuwenburg
LWB: 527.7 LAMB;HV134898;Overal robots;2012;Bibliotheek Leeuwenburg
LWB: 527.7 MATO;HV013841;3ds max 4 voor Windows;2002;Bibliotheek Leeuwenburg
LWB: 527.7 MAY;HV089653;Mobiele robots voor zelfbouw;2007;Bibliotheek Leeuwenburg
LWB: 527.7 NIKU;HV100806;Introduction to robotics;2011;Bibliotheek Leeuwenburg
LWB: 527.7 PUT;HV133727;Manarm produceren;2011;Bibliotheek Leeuwenburg
LWB: 527.7 REHG;HV100690;Introduction to robotics in CIM systems;2003;Bibliotheek Leeuwenburg
LWB: 527.7 SOLI;HV107516;SolidWorks Motion;2011;Bibliotheek Leeuwenburg
LWB: 527.7 SOLI;HV107518;SolidWorks Flow Simulation;2010;Bibliotheek Leeuwenburg
LWB: 527.7 SOLI;HV107517;SolidWorks Simulation;2011;Bibliotheek Leeuwenburg
LWB: 527.7 SPRI;HV106480;Springer handbook of robotics /;2008;Bibliotheek Leeuwenburg
LWB: 527.7 TROM;TM045551;Bedrijfservaringen van een industriële lasrobot bij R.M.O.;1986;Bibliotheek Leeuwenburg
LWB: 527.7 WEAR;HV110446;Wearable robots;2008;Bibliotheek Leeuwenburg
LWB: 527.7 WEIS;HV117911;Basiscursus AutoCAD 2013 en LT 2013;2012;Bibliotheek Leeuwenburg
LWB: 527.7 WEIS;HV117913;Basiscursus AutoCAD 2012 en LT 2012;2011;Bibliotheek Leeuwenburg
LWB: 527.8 ADVA;HV112977;Advances in knowledge discovery and data mining;2011;Bibliotheek Leeuwenburg
LWB: 527.8 ADVA;HV112978;Advances in knowledge discovery and data mining;2011;Bibliotheek Leeuwenburg
LWB: 527.8 BISH;HV112979;Neural networks for pattern recognition;1995;Bibliotheek Leeuwenburg
LWB: 527.8 BORD;HV107512;Programming multi-agent systems in agentSpeak using Jason;2007;Bibliotheek Leeuwenburg
LWB: 527.8 BRAD;HV100879;Learning OpenCV;2008;Bibliotheek Leeuwenburg
LWB: 527.8 BRAU;HV050781;Mobile agents;2005;Bibliotheek Leeuwenburg
LWB: 527.8 BROO;HV100034;Flesh and machines: how robots will change us;2002;Bibliotheek Leeuwenburg
LWB: 527.8 CAST;HV010206;Het Cambridge quintet;1998;Bibliotheek Leeuwenburg
LWB: 527.8 COMP;HV052548;Computationally intelligent hybrid systems;2005;Bibliotheek Leeuwenburg
LWB: 527.8 COX;HV110046;Fuzzy modeling and genetic algorithms for data mining and exploration;2005;Bibliotheek Leeuwenburg
LWB: 527.8 DAM;HV112998;Kunstmatige intelligentie;2008;Bibliotheek Leeuwenburg
LWB: 527.8 DATA;HV100677;Data mining;2009;Bibliotheek Leeuwenburg
LWB: 527.8 GASP;HV109459;Extreme NXT;2009;Bibliotheek Leeuwenburg
LWB: 527.8 HAST;HV112975;The elements of statistical learning;2009;Bibliotheek Leeuwenburg
LWB: 527.8 INFO;HV111260;Infotopia;2008;Bibliotheek Leeuwenburg
LWB: 527.8 JONE;HV112997;Artificial intelligence;2009;Bibliotheek Leeuwenburg
LWB: 527.8 LINO;HV113386;Data mining techniques;2011;Bibliotheek Leeuwenburg
LWB: 527.8 LUGE;HV100194;Artificial intelligence;2009;Bibliotheek Leeuwenburg
LWB: 527.8 MILT;HV067602;Knowledge acquisition in practice;2007;Bibliotheek Leeuwenburg
LWB: 527.8 NEGN;HV057173;Artificial intelligence;2005;Bibliotheek Leeuwenburg
LWB: 527.8 NORT;HV120853;Data mining for the masses;2012;Bibliotheek Leeuwenburg
LWB: 527.8 NORT;HV117259;Data mining for the masses;2012;Bibliotheek Leeuwenburg
LWB: 527.8 PADG;HV051480;Developing intelligent agent systems;2004;Bibliotheek Leeuwenburg
LWB: 527.8 PADH;HV054251;Artificial intelligence and intelligent systems;2005;Bibliotheek Leeuwenburg
LWB: 527.8 POOL;HV112996;Artificial intelligence;2010;Bibliotheek Leeuwenburg
LWB: 527.8 REA;HV051000;Building intelligent .NET applications;2005;Bibliotheek Leeuwenburg
LWB: 527.8 RUSS;HV134117;Artificial intelligence;2010;Bibliotheek Leeuwenburg
LWB: 527.8 SEGA;HV111275;Programming collective intelligence;2007;Bibliotheek Leeuwenburg
LWB: 527.8 SHOH;HV098858;Multiagent systems;2009;Bibliotheek Leeuwenburg
LWB: 527.8 STEG;HV110121;Machine vision algorithms and applications;2008;Bibliotheek Leeuwenburg
LWB: 527.8 TAN;HV100676;Introduction to data mining;2006;Bibliotheek Leeuwenburg
LWB: 527.8 TRUE;HV052531;Design of logic-based intelligent systems;2004;Bibliotheek Leeuwenburg
LWB: 527.8 WARW;HV112995;Artificial intelligence;2011;Bibliotheek Leeuwenburg
LWB: 527.8 WHIT;HV122273;Artificial intelligence;2003;Bibliotheek Leeuwenburg
LWB: 527.8 WITT;HV098475;Data mining;2005;Bibliotheek Leeuwenburg
