Callnumber;Barcode;Title;Year;Location
AMFI: 625.3 HARR;TM010119;59 authentic turn-of-the century-fashion patterns;1994;Bibliotheek AMFI
AMFI: 625.3 HATC;TM047890;Putting on the glitz;1990;Bibliotheek AMFI
AMFI: 625.3 HEND I;FM002844;Maatwerk lingerie & badkleding;1997;Bibliotheek AMFI
AMFI: 625.3 HEND II;FM003244;Maatwerk lingerie & badkleding;1997;Bibliotheek AMFI
AMFI: 625.3 HIST;FM002838;Historische Schnitte DOB;2001;Bibliotheek AMFI
AMFI: 625.3 HIST;FM002700;Historische Schnitte nach M. Müller & Sohn;2001;Bibliotheek AMFI
AMFI: 625.3 HOEN;TM009897;Patroontekenen;1996;Bibliotheek AMFI
AMFI: 625.3 HOLD;TM024828;Late Victorian women's tailoring;1997;Bibliotheek AMFI
AMFI: 625.3 HOLL;TM000071;Pattern making by the flat-pattern method;1993;Bibliotheek AMFI
AMFI: 625.3 HOW;TM000522;How to draft basic patterns;1991;Bibliotheek AMFI
AMFI: 625.3 HULS;TM041755;Het coupe-systeem Hulsman;1951;Bibliotheek AMFI
AMFI: 625.3 JAFF;TM011314;Childrenswear design;1990;Bibliotheek AMFI
AMFI: 625.3 JANS;TM041700;Systemschnitt;1990;Bibliotheek AMFI
AMFI: 625.3 JANS I;TM000377;Systemschnitt I;1994;Bibliotheek AMFI
AMFI: 625.3 JANS II;TM042954;Systemschnitt;1993;Bibliotheek AMFI
AMFI: 625.3 KALI;HV068808;Kalip hazirlama;2007;Bibliotheek AMFI
AMFI: 625.3 KALI;HV068807;Kalip hazirlama;2007;Bibliotheek AMFI
AMFI: 625.3 KALI;HV068809;Kalip hazirlama;2007;Bibliotheek AMFI
AMFI: 625.3 KHAL;TM016278;Bridal couture;1997;Bibliotheek AMFI
AMFI: 625.3 KNIP;HV057327;Knip Mode handboek voor zelfmaakmode;1997;Bibliotheek AMFI
AMFI: 625.3 KNIP;TM041235;Knippen en naaien met Burda;1977;Bibliotheek AMFI
AMFI: 625.3 KOPP;TM000510;New fashion areas for designing apparel through the flat pattern;1972;Bibliotheek AMFI
AMFI: 625.3 KUNI;TM000278;Modern sizing and pattern making for women's and children's garments;1984;Bibliotheek AMFI
AMFI: 625.3 LOEF;TM041599;Mode: stoffen veranderen en vormgeven;1989;Bibliotheek AMFI
AMFI: 625.3 LOEF;TM016005;Mode: stoffen veranderen en vormgeven;1989;Bibliotheek AMFI
AMFI: 625.3 MACD;TM010972;Principles of flat pattern design;1997;Bibliotheek AMFI
AMFI: 625.3 MEIS;HV113412;Meisterschneider;2007;Bibliotheek AMFI
AMFI: 625.3 MODE;TM000305;Modern method of women's & children's garment design;1979;Bibliotheek AMFI
AMFI: 625.3 MODE;TM000304;Modern garment design and grading;1994;Bibliotheek AMFI
AMFI: 625.3 MOSI;TM042990;Grundlagen der Bekledungskonstruktion;1992;Bibliotheek AMFI
AMFI: 625.3 MULA;TM047891;Sweatshirts with style;1993;Bibliotheek AMFI
AMFI: 625.3 NAKA;HV099591;Pattern Magic;2010;Bibliotheek AMFI
AMFI: 625.3 NAKA;HV062578;Pattern magic;2007;Bibliotheek AMFI
AMFI: 625.3 NAKA;HV113940;Pattern magic;2012;Bibliotheek AMFI
AMFI: 625.3 NAKA;HV062579;Pattern magic;2005;Bibliotheek AMFI
AMFI: 625.3 NAKA;HV113660;Pattern magic;2010;Bibliotheek AMFI
AMFI: 625.3 NAKA;HV113661;Pattern magic;2011;Bibliotheek AMFI
AMFI: 625.3 PAS;TM043046;Pas mode aan;1978;Bibliotheek AMFI
AMFI: 625.3 PATR;HV017183;Patronen;2003;Bibliotheek AMFI
AMFI: 625.3 PRIC;TM000497;Grading techniques for modern design;1996;Bibliotheek AMFI
AMFI: 625.3 RAUS;TM000452;Die Herrenhose;1995;Bibliotheek AMFI
AMFI: 625.3 READ;TM041306;Reader's digest complete guide to sewing;1989;Bibliotheek AMFI
AMFI: 625.3 REVE;FM006109;ReVeiled;2003;Bibliotheek AMFI
AMFI: 625.3 RICH;HV062577;Designing and patternmaking for stretch fabrics;2008;Bibliotheek AMFI
AMFI: 625.3 ROBE;TM000511;Fundamentals of men's fashion design;1985;Bibliotheek AMFI
AMFI: 625.3 ROSE I;TM011428;Children's clothing;1983;Bibliotheek AMFI
AMFI: 625.3 ROSE II;TM011429;Children's clothing;1983;Bibliotheek AMFI
AMFI: 625.3 SAMM;HV119491;Sammelband Schnittkonstruktionen .... für Damenbekleidung nach M. Müller & Sohn, München;1993;Bibliotheek AMFI
AMFI: 625.3 SAMM;HV119492;Sammelband Schnittkonstruktionen .... für Damenbekleidung nach M. Müller & Sohn, München;1993;Bibliotheek AMFI
AMFI: 625.3 SAMM;HV153062;Sammelband Schnittkonstruktionen .... für Damenbekleidung nach M. Müller & Sohn, München;1993;Bibliotheek AMFI
AMFI: 625.3 SATO;HV113945;Transformational reconstruction;2011;Bibliotheek AMFI
AMFI: 625.3 SCHN;HV013109;DOB Schnittkonstruktion;2003;Bibliotheek AMFI
AMFI: 625.3 SCHN;HV112142;Schnittkonstruktionen;2011;Bibliotheek AMFI
AMFI: 625.3 SCHN;HV036177;Schnittkonstruktionen Trachtenmode;2006;Bibliotheek AMFI
AMFI: 625.3 SCHN;HV096246;Schnittkonstruktionen Trachtenmode;2009;Bibliotheek AMFI
AMFI: 625.3 SCHN;HV051951;Schnittkonstruktionen Trachtenmode;2005;Bibliotheek AMFI
AMFI: 625.3 SCHN;HV071400;Schnittkonstruktionen Hemden;2009;Bibliotheek AMFI
AMFI: 625.3 SCHN;HV010546;Schnittkonstruktionen für Jacken und Mäntel;2003;Bibliotheek AMFI
AMFI: 625.3 SEVE 1;HV112337;Seventeenth-century women's dress patterns.;2011;Bibliotheek AMFI
AMFI: 625.3 SHEP;FM002913;The Great War: styles and patterns of the 1910s;1998;Bibliotheek AMFI
AMFI: 625.3 SHOB;TM042944;Pattern cutting and making up;1993;Bibliotheek AMFI
AMFI: 625.3 STAM;TM000111;Experimental apparel constuction;1988;Bibliotheek AMFI
AMFI: 625.3 STAN;TM043134;Modelling and flat cutting for fashion;1983;Bibliotheek AMFI
AMFI: 625.3 STAN;TM043136;Modelling and flat cutting for fashion;1982;Bibliotheek AMFI
AMFI: 625.3 STAN;TM043135;Modelling and flat cutting for fashion;1982;Bibliotheek AMFI
AMFI: 625.3 STEE;HV013569;Handleiding aangepaste kleding gehandicapte kinderen en volwassenen;2003;Bibliotheek AMFI
AMFI: 625.3 STRI;TM000058;Pattern drafting for dressmaking;1992;Bibliotheek AMFI
AMFI: 625.3 STYL;FM006129;StyleTime;2000;Bibliotheek AMFI
AMFI: 625.3 TAIL;FM002857;The tailor's friendly instructor;1991;Bibliotheek AMFI
AMFI: 625.3 TAYL;TM000055;Grading for the fashion industry;1993;Bibliotheek AMFI
AMFI: 625.3 WAUG;HV107695;The cut of women's clothes, 1600-1930;1968;Bibliotheek AMFI
AMFI: 625.3 WAUG;HV042200;The cut of men's clothes, 1600-1900;1964;Bibliotheek AMFI
AMFI: 625.3 ZAMK;TM000512;Creative pattern skills for fashion design;1990;Bibliotheek AMFI
AMFI: 625.3 ZAMK;TM000521;Basic pattern skills for fashion design;1987;Bibliotheek AMFI
AMFI: 625.4 ALDR;TM010317;Fabric, form and flat pattern cutting;1996;Bibliotheek AMFI
AMFI: 625.4 AMAD;TM000520;The art of fashion draping;1989;Bibliotheek AMFI
AMFI: 625.4 ART;FM002860;Art in dress (1922);1993;Bibliotheek AMFI
AMFI: 625.4 ATEL;HV078420;Atelier;2007;Bibliotheek AMFI
AMFI: 625.4 ATEL;HV051950;Atelier;2006;Bibliotheek AMFI
AMFI: 625.4 ATEL 2;HV063507;Atelier;2009;Bibliotheek AMFI
AMFI: 625.4 BRAY;TM042900;Dress fitting;1991;Bibliotheek AMFI
AMFI: 625.4 CABR;TM000514;Classic tailoring techniques;1983;Bibliotheek AMFI
AMFI: 625.4 CABR;TM000513;Classic tailoring techniques;1984;Bibliotheek AMFI
AMFI: 625.4 CLOA;TM010343;Fashion design on the stand;1996;Bibliotheek AMFI
AMFI: 625.4 COLE;HV063819;Professional sewing techniques for designers;2009;Bibliotheek AMFI
AMFI: 625.4 DOBS;HV056480;Making kimono & Japanese clothes;2004;Bibliotheek AMFI
AMFI: 625.4 DUBU;HV070494;Moulage;2008;Bibliotheek AMFI
AMFI: 625.4 DUBU;HV068889;Draping;2008;Bibliotheek AMFI
AMFI: 625.4 ÉLÉG;TM042048;L'Élégance a portée de toutes;1974;Bibliotheek AMFI
AMFI: 625.4 FISC;HV096462;Fashion design;2009;Bibliotheek AMFI
AMFI: 625.4 FISC;HV068727;Construction;2009;Bibliotheek AMFI
AMFI: 625.4 FIT;TM000073;Fit and fabric;1991;Bibliotheek AMFI
AMFI: 625.4 FITT;TM010313;Fitting solutions;1996;Bibliotheek AMFI
AMFI: 625.4 GILE;HV114004;Pattern-drafting for fashion;2011;Bibliotheek AMFI
AMFI: 625.4 GIOE;TM000208;Fashion production terms;1979;Bibliotheek AMFI
AMFI: 625.4 JAFF;TM010781;Draping for fashion design;1993;Bibliotheek AMFI
AMFI: 625.4 KNEV II;TM000017;Pasvormcorrecties;1991;Bibliotheek AMFI
AMFI: 625.4 LEDB;TM000070;Tailoring, traditional and contemporary techniques;1981;Bibliotheek AMFI
AMFI: 625.4 LEGG;TM041446;"The ""Climax"" system";1920;Bibliotheek AMFI
AMFI: 625.4 LIEC;TM000517;Fitting & pattern alteration;1993;Bibliotheek AMFI
AMFI: 625.4 LIEC;TM000076;Fitting & pattern alteration;1993;Bibliotheek AMFI
AMFI: 625.4 MARS;TM010762;Make your own Japanese clothes;1988;Bibliotheek AMFI
AMFI: 625.4 MEE;TM043147;Modelling on the dress stand;1987;Bibliotheek AMFI
AMFI: 625.4 MEE;TM042895;Modelling on the dress stand;1987;Bibliotheek AMFI
AMFI: 625.4 MODE;TM000315;Modern custom tailoring for men;1995;Bibliotheek AMFI
AMFI: 625.4 PARK;HV022708;The folkwear book of ethnic clothing;2002;Bibliotheek AMFI
AMFI: 625.4 PASS;FM003547;Passformfehler;2002;Bibliotheek AMFI
AMFI: 625.4 RASB;TM000075;Fabulous fit;1994;Bibliotheek AMFI
AMFI: 625.4 RELI;TM010982;Sewing for fashion design;1997;Bibliotheek AMFI
AMFI: 625.4 RIJN;TM041272;Mouleren & draperen;1989;Bibliotheek AMFI
AMFI: 625.4 SEWI;TM010022;Sewing active wear;1986;Bibliotheek AMFI
AMFI: 625.4 SEWI;FM006254;Sewing lingerie;1991;Bibliotheek AMFI
AMFI: 625.4 SHEP;FM002859;Federalist & Regency costume;1998;Bibliotheek AMFI
AMFI: 625.4 SHOB;TM000056;Pattern cutting and making up for outerwear fashion;1990;Bibliotheek AMFI
AMFI: 625.4 SILB;TM000057;Theart of dress modelling;1993;Bibliotheek AMFI
AMFI: 625.4 STER;TM016314;Leather apparel design;1997;Bibliotheek AMFI
AMFI: 625.4 STER;HV100619;Leather fashion design;2010;Bibliotheek AMFI
AMFI: 625.4 STEU;TM024034;De opleiding tot kleermaker in de loop der eeuwen;1983;Bibliotheek AMFI
AMFI: 625.4 WHIF;TM041735;The art of garment making;1970;Bibliotheek AMFI
AMFI: 625.4 WOLF;HV096564;The art of manipulating fabric;1996;Bibliotheek AMFI
AMFI: 625.4 ZANG;TM000515;Fashion design for the plus-size;1990;Bibliotheek AMFI
AMFI: 625.6 ALDE;TM043074;Breimachines;1985;Bibliotheek AMFI
AMFI: 625.6 ALLE;TM045173;John Allen's treasury of machine knitting stitches;1989;Bibliotheek AMFI
AMFI: 625.6 BRAC;TM042779;Knitted clothing technology;1992;Bibliotheek AMFI
AMFI: 625.6 BROW;TM006074;Knitting ganseys;1993;Bibliotheek AMFI
AMFI: 625.6 EPST;TM010910;The knit hat book;1997;Bibliotheek AMFI
AMFI: 625.6 LIND;TM008495;Breikunst uit het hoge noorden;1985;Bibliotheek AMFI
AMFI: 625.6 PERR;HV104977;The knitting stitch bible;2009;Bibliotheek AMFI
AMFI: 625.6 PHIL;TM010785;Breisteken;1986;Bibliotheek AMFI
AMFI: 625.6 RUTT;HV037525;A history of hand knitting;2003;Bibliotheek AMFI
AMFI: 625.6 TELL;HV036259;The art of knitting;2005;Bibliotheek AMFI
AMFI: 625.8 LIPS;TM000229;Fantastic Costume Book;1993;Bibliotheek AMFI
AMFI: 626. 9 BEAM;HV066057;The button maker;2006;Bibliotheek AMFI
AMFI: 626.1 BORD;HV154129;Borduren;1981;Bibliotheek AMFI
AMFI: 626.1 COSS;TM041414;Bloomsbury needlepoint;1992;Bibliotheek AMFI
AMFI: 626.1 ELLI;TM041336;Needlepoint for the home;1991;Bibliotheek AMFI
AMFI: 626.1 OHMS;TM043022;Ethnic embroidery;1989;Bibliotheek AMFI
AMFI: 626.1 SCHN;TM042172;Embroidery;1978;Bibliotheek AMFI
AMFI: 626.1 STEK;FM002626;Stekendictionaire;1973;Bibliotheek AMFI
AMFI: 626.1 TAPI;HV154127;Tapisserie;1981;Bibliotheek AMFI
AMFI: 626.1 TELL;HV037642;The art of embroidery;2006;Bibliotheek AMFI
AMFI: 626.1 WANN;HV112273;Kreuzstich und gekreuzte Stiche;2009;Bibliotheek AMFI
AMFI: 626.1 WANN;HV112272;Schlingstiche Festonstich, Federstich, Kettenstich, Knötchenstich;2010;Bibliotheek AMFI
AMFI: 626.1 WANN;HV112271;Plattstich Flachstich, Spannstich, Klosterstich;2010;Bibliotheek AMFI
AMFI: 626.1 WARN;TM008078;Embroidery;1991;Bibliotheek AMFI
AMFI: 626.2 PATC;HV154128;Patchwork en applicatie;1981;Bibliotheek AMFI
AMFI: 626.3 LEVA;TM010376;Boheemse kant;1988;Bibliotheek AMFI
AMFI: 626.4 ALBE;HV107672;On weaving;1965;Bibliotheek AMFI
AMFI: 626.4 CROC;HV107676;Het kaartweefboek;1976;Bibliotheek AMFI
AMFI: 626.4 DIET;HV107778;Schering en inslag;1972;Bibliotheek AMFI
AMFI: 626.4 HAND;HV107673;Handgeweven kleding;1984;Bibliotheek AMFI
AMFI: 626.4 SCHA;HV107675;Bandweven;1983;Bibliotheek AMFI
AMFI: 626.4 SUTT;HV107674;Kaartweven;1976;Bibliotheek AMFI
AMFI: 626.6 GRAU;TM010333;Encyclopedia of knots and fancy rope work;1972;Bibliotheek AMFI
AMFI: 626.6 OWEN;TM010303;Geflochtene Kordeln und Tressen;1996;Bibliotheek AMFI
AMFI: 626.8 ART;TM009891;The art of painting on silk;1995;Bibliotheek AMFI
AMFI: 626.8 B-CH;TM010366;So färbt man mit Pflanzen;1996;Bibliotheek AMFI
AMFI: 626.8 BRAC;HV043891;The surface designer's handbook;2006;Bibliotheek AMFI
AMFI: 626.8 DE;TM009028;Dyeing for fibres and fabrics;1987;Bibliotheek AMFI
AMFI: 626.8 DRYD;TM018619;Fabric painting and dyeing for the theatre;1993;Bibliotheek AMFI
AMFI: 626.8 DUNN;TM010784;Complex cloth;1996;Bibliotheek AMFI
AMFI: 626.8 FLIN;HV068374;Eco colour;2008;Bibliotheek AMFI
AMFI: 626.8 GAST;TM043173;UnKnown-2688225;;Bibliotheek AMFI
AMFI: 626.8 KEND;FM003010;The fabric & yarn dyer's handbook;2001;Bibliotheek AMFI
AMFI: 626.8 MCNA;TM010340;Design and practice for printed textiles;1995;Bibliotheek AMFI
AMFI: 626.8 MILN;TM047957;Handbuch der Färbetechniken;1994;Bibliotheek AMFI
AMFI: 626.8 STOR;TM009070;The Thames and Hudson manual of dyes and fabrics;1978;Bibliotheek AMFI
AMFI: 626.8 TUCK;TM009077;The complete book of silk painting;1992;Bibliotheek AMFI
AMFI: 626.8 WELL;TM010803;Fabric dyeing & printing;1997;Bibliotheek AMFI
AMFI: 626.9 MILN;HV078248;Fabric leftovers;2006;Bibliotheek AMFI
AMFI: 626.9 THOR;HV094454;Transparency in textiles;2009;Bibliotheek AMFI
AMFI: 627.31 MARS;TM043096;The book of the conservatory;1992;Bibliotheek AMFI
AMFI: 627.5 ASHE;HV056479;Care of clothes;1997;Bibliotheek AMFI
AMFI: 627.5 BOER;HV067048;Unravelling textiles;2007;Bibliotheek AMFI
AMFI: 627.5 CHAS;HV107722;Sew and save;2009;Bibliotheek AMFI
AMFI: 627.5 HUST;TM017996;Lecuir vêtement;1993;Bibliotheek AMFI
AMFI: 627.5 LEDE;TM042074;Leder-Reinigung;1979;Bibliotheek AMFI
AMFI: 627.5 MACH;TM016336;Machine washable wool knitwear;1997;Bibliotheek AMFI
AMFI: 627.5 MAIL;TM016335;La maille woolmark lavable en machine;1997;Bibliotheek AMFI
AMFI: 627.5 MAKE;HV107702;Make do and mend;2013;Bibliotheek AMFI
AMFI: 627.5 REST;FM002521;"""Restaureert de restaurator nog?""";1992;Bibliotheek AMFI
AMFI: 627.5 TEXT;HV043775;Textiel abc;2006;Bibliotheek AMFI
AMFI: 627.5 TEXT;HV043774;Textiel abc;2006;Bibliotheek AMFI
AMFI: 627.5 VUIS;FM002513;Vuistregels voor textielconservering;1985;Bibliotheek AMFI
AMFI: 627.5 WASC;TM016334;Waschmaschinenfeste Strickwaren;1997;Bibliotheek AMFI
AMFI: 632.4 SHEK;TM010223;Sericulture and silk production;1995;Bibliotheek AMFI
AMFI: 634.8 VESC;TM016048;Handboek voor het aquarium;1975;Bibliotheek AMFI
AMFI: 638.6 BOWE;TM045280;Gardens in Central Europe;1991;Bibliotheek AMFI
AMFI: 638.6 GALI;TM045128;London's pride;1990;Bibliotheek AMFI
AMFI: 638.6 LASD;TM041602;The English park;1992;Bibliotheek AMFI
AMFI: 638.6 THAC;TM045125;England's historic gardens;1989;Bibliotheek AMFI
AMFI: 640.4 GREE;HV062673;Green manufacturing;2008;Bibliotheek AMFI
AMFI: 640.4 KOCK;HV112333;Technology: art, fairground and theatre;2003;Bibliotheek AMFI
AMFI: 640.4 NEXT;HV114478;Next nature;2011;Bibliotheek AMFI
AMFI: 640.4 VERB;HV099774;What things do;2005;Bibliotheek AMFI
AMFI: 640.4 VIRI;HV111193;Grey ecology;2009;Bibliotheek AMFI
AMFI: 640.5 FRIE;TM000434;Zipper;1994;Bibliotheek AMFI
AMFI: 640.9 BROW;TM010810;Ready-to-wear apparel analysis;1998;Bibliotheek AMFI
AMFI: 640.9 BRYA;HV078357;The spec manual;2006;Bibliotheek AMFI
AMFI: 640.9 BÜHL;TM010111;Größentabellen für den Textileinzelhandel;1996;Bibliotheek AMFI
AMFI: 640.9 CATA;TM042687;Catalogue of types of fabric defects in grey goods;1989;Bibliotheek AMFI
AMFI: 640.9 GROS;HV023072;Größentabellen für Herren-Oberbekleidung;1995;Bibliotheek AMFI
AMFI: 640.9 INTE;FM002168;Internationale Pflegesymbole;2001;Bibliotheek AMFI
AMFI: 640.9 LE;HV019155;Apparel sizing and fit;2002;Bibliotheek AMFI
AMFI: 640.9 MEHTA;TM024619;Managing quality in the apparel industry;1998;Bibliotheek AMFI
AMFI: 640.9 PANE;TM024196;Human dimension & interior space;1979;Bibliotheek AMFI
AMFI: 640.9 QUAL;HV068633;Qualitymanual Brunotti Europe B.V.;2004;Bibliotheek AMFI
AMFI: 640.9 RECO 1996;TM019027;ECLA recommendations concerning characteristics and faults in fabrics to be used for clothing;1996;Bibliotheek AMFI
AMFI: 640.9 SCHU I;FM003148;Handmesstechnik oder Messzelle für Masskonfektion?;1999;Bibliotheek AMFI
AMFI: 640.9 SCHU II;FM003147;Handmesstechnik oder Messzelle für Masskonfektion?;1999;Bibliotheek AMFI
AMFI: 640.9 SIZI;HV067076;Sizing in clothing;2007;Bibliotheek AMFI
AMFI: 640.9 STAM;TM010034;Evaluating apparel quality;1991;Bibliotheek AMFI
AMFI: 640.9 TEXT;TM000140;Textiles and clothing;1994;Bibliotheek AMFI
AMFI: 640.9 V&D 101;TM042001;Japonnen;1989;Bibliotheek AMFI
AMFI: 640.9 V&D 102;TM042002;Pantalons klassiek;1989;Bibliotheek AMFI
AMFI: 640.9 V&D 103;FM003678;Jeans;1989;Bibliotheek AMFI
AMFI: 640.9 V&D 104;TM042004;Nachtkleding;1990;Bibliotheek AMFI
AMFI: 640.9 V&D 105;TM042005;Regenmantels, mantels, coats, blazers, colberts;1989;Bibliotheek AMFI
AMFI: 640.9 V&D 107;TM042006;Jogging, trainingspakken;1990;Bibliotheek AMFI
AMFI: 640.9 V&D 108;TM042007;Pullovers, sweatshirts enz.;1990;Bibliotheek AMFI
AMFI: 640.9 V&D 109;TM042008;Anoraks, Jacks;1989;Bibliotheek AMFI
AMFI: 640.9 V&D 110;TM042009;Rokken;1989;Bibliotheek AMFI
AMFI: 640.9 V&D 111;TM042010;Bloezes;1989;Bibliotheek AMFI
AMFI: 640.9 V&D 113;TM042011;Overhemden;1989;Bibliotheek AMFI
AMFI: 640.9 V&D 116;TM042012;Zwem- en badkleding;1989;Bibliotheek AMFI
AMFI: 640.9 V&D 117;TM042013;Skikleding;1990;Bibliotheek AMFI
AMFI: 640.9 V&D 118;TM042014;Ondergoed;1990;Bibliotheek AMFI
AMFI: 640.9 V&D 420;TM042015;Waterdichte regenkleding;1989;Bibliotheek AMFI
AMFI: 640.9 VAN;TM041746;Van maat en pas;1949;Bibliotheek AMFI
AMFI: 640.9 WINK;TM016301;Clothing sizes;1997;Bibliotheek AMFI
AMFI: 641.9 MEIS;TM042850;Fachzeichen für lederverarbeitende Berufe;1986;Bibliotheek AMFI
AMFI: 647 BEAZ;TM024608;Lighting;1999;Bibliotheek AMFI
AMFI: 647 GORD;HV022056;Interior lighting for designers;2003;Bibliotheek AMFI
AMFI: 650.7 BLAN;HV107729;Blank slate;2013;Bibliotheek AMFI
AMFI: 650.7 MART;HV114563;Universal methods of design;2012;Bibliotheek AMFI
AMFI: 658.42 FALC;TM007801;Sail & steam;1993;Bibliotheek AMFI
AMFI: 668.7 GERA;TM010957;ECR in the fashion industry;1998;Bibliotheek AMFI
AMFI: 668.7 VERS;TM016576;Electronic Data Interchange in the fashion industry;1998;Bibliotheek AMFI
AMFI: 670.1 FALK;HV109099;Handbook of biodegradation, biodeterioration, and biostabilization;2010;Bibliotheek AMFI
AMFI: 676.6 BURR;HV062897;The perfect scent;2008;Bibliotheek AMFI
AMFI: 676.6 PARF;HV060713;Parfums;2008;Bibliotheek AMFI
AMFI: 676.6 ROLL;HV032000;Parfums;2006;Bibliotheek AMFI
AMFI: 684 LETR;TM041218;Letraset Graphic Arts system;1981;Bibliotheek AMFI
AMFI: 684 LETR;TM041217;Letraset Graphic Arts system;1981;Bibliotheek AMFI
AMFI: 684.13 BALI;HV012349;Type at work;2003;Bibliotheek AMFI
AMFI: 684.13 DABN;FM007248;Design and layout;2003;Bibliotheek AMFI
AMFI: 684.13 DABN;HV077066;Design en lay-out: grondbeginselen van de grafische vormgeving;2003;Bibliotheek AMFI
AMFI: 684.13 DABN;HV088738;Grafisch ontwerpen;2005;Bibliotheek AMFI
AMFI: 684.13 DABN;HV057328;Grafisch ontwerpen;2005;Bibliotheek AMFI
AMFI: 684.13 KING;HV078505;Magazine design that works;2001;Bibliotheek AMFI
AMFI: 684.13 LESL;HV107711;The modern magazine;2013;Bibliotheek AMFI
AMFI: 684.13 LUPT;HV092397;Thinking with type;2004;Bibliotheek AMFI
AMFI: 684.13 MAKI;HV009958;Making art of databases;2003;Bibliotheek AMFI
AMFI: 684.13 MESE;HV107713;TypoMag;2010;Bibliotheek AMFI
AMFI: 684.13 MOSE;HV063438;Surprise me;2003;Bibliotheek AMFI
AMFI: 684.13 NEVE;HV100714;Never use more than two different typefaces;2010;Bibliotheek AMFI
AMFI: 684.13 RIVE;HV078450;Mag-art;2006;Bibliotheek AMFI
AMFI: 684.13 SAMA;FM007229;Design elements;2007;Bibliotheek AMFI
AMFI: 684.13 SAMA;HV092393;Typography workbook;2006;Bibliotheek AMFI
AMFI: 684.13 WE;HV114444;We love magazines;2007;Bibliotheek AMFI
AMFI: 684.13 WE;HV063659;We make magazines;2009;Bibliotheek AMFI
AMFI: 684.13 WILL;HV107692;De basis van typografie;2013;Bibliotheek AMFI
AMFI: 684.13 ZAPP;HV063277;Editorial design;2007;Bibliotheek AMFI
AMFI: 684.3 HASL;HV113663;Lettering;2011;Bibliotheek AMFI
AMFI: 684.3 LETR;TM044006;Letraset;1985;Bibliotheek AMFI
AMFI: 684.3 LETR;TM044013;Letraset;1985;Bibliotheek AMFI
AMFI: 684.3 MADE;HV079080;Made with FontFont;2006;Bibliotheek AMFI
AMFI: 684.3 MECA;TM041193;Graphic book;1986;Bibliotheek AMFI
AMFI: 684.3 MECA;TM041192;Graphic book;1986;Bibliotheek AMFI
AMFI: 684.3 MECA;TM041190;Mecanorma;1988;Bibliotheek AMFI
AMFI: 684.3 MECA;TM041208;Graphic book;1986;Bibliotheek AMFI
AMFI: 684.3 MECA;TM041189;Mecanorma;1993;Bibliotheek AMFI
AMFI: 684.3 MECA;TM041191;Graphic book;1986;Bibliotheek AMFI
AMFI: 684.3 SPEL;HV131954;Framing fonts;2012;Bibliotheek AMFI
AMFI: 684.3 SPEN;HV015044;Pioneers of modern typography;2004;Bibliotheek AMFI
AMFI: 684.3 SWAN;TM045274;Layout source book;1989;Bibliotheek AMFI
AMFI: 684.3 TRIG;HV056096;The typographic experiment;2003;Bibliotheek AMFI
AMFI: 684.3 TSCH;TM047899;Treasury of alphabets and lettering;1992;Bibliotheek AMFI
AMFI: 684.42 GOUG;HV009152;Understanding women's magazines;2003;Bibliotheek AMFI
AMFI: 684.42 HAND;HV107457;Handboek Tijdschrift;2011;Bibliotheek AMFI
AMFI: 684.42 SCHO;HV005883;T?dschriften maken;1988;Bibliotheek AMFI
AMFI: 684.65 VROE;HV077020;Handboek redactie;2005;Bibliotheek AMFI
AMFI: 684.96 COVE;TM009029;Cover to cover;1991;Bibliotheek AMFI
AMFI: 684.96 DUNC;TM008670;Art Nouveau and Art Deco bookbinding;1989;Bibliotheek AMFI
AMFI: 684.96 WOLF;FM003462;Recovered;2002;Bibliotheek AMFI
AMFI: 685 KLEI;HV097901;Cotton worldwide;2010;Bibliotheek AMFI
AMFI: 685 PAAS;TM043756;Eenvoudige textielwarenkennis;1980;Bibliotheek AMFI
AMFI: 685.1 BARN;TM016511;Examining textiles technology;1997;Bibliotheek AMFI
AMFI: 685.1 BAUG;HV099960;The fashion designer's textile directory;2011;Bibliotheek AMFI
AMFI: 685.1 BONT;FM002634;Dameskleding;1971;Bibliotheek AMFI
AMFI: 685.1 BRUY;FM002640;Courante textiel;1970;Bibliotheek AMFI
AMFI: 685.1 COLL;TM024672;Textile testing and analysis;1999;Bibliotheek AMFI
AMFI: 685.1 CORB;TM009024;Textiles;1983;Bibliotheek AMFI
AMFI: 685.1 ELAS;HV052680;Elastische Textilien;2005;Bibliotheek AMFI
AMFI: 685.1 FERR;HV131515;The insider's guide to: cotton & sustainability;2012;Bibliotheek AMFI
AMFI: 685.1 GIOE;TM009893;Understanding fabrics;1982;Bibliotheek AMFI
AMFI: 685.1 HALL;HV099122;Fabric for fashion;2010;Bibliotheek AMFI
AMFI: 685.1 HALL;HV100603;Fabric for fashion;2010;Bibliotheek AMFI
AMFI: 685.1 HATC;TM042043;Textile science;1993;Bibliotheek AMFI
AMFI: 685.1 HIBB;HV056735;Textile innovation;2004;Bibliotheek AMFI
AMFI: 685.1 HUMP;TM010305;Fabric reference;1996;Bibliotheek AMFI
AMFI: 685.1 HUMP;TM010597;Fabric glossary;1996;Bibliotheek AMFI
AMFI: 685.1 JERD;TM043036;Encyclopedia of textiles;1992;Bibliotheek AMFI
